,State,Year,Quater,Transaction_type,Transaction_count,Transaction_amount
2335,Maharashtra,2022,1,Merchant payments,646277671,340240479374.36835
2336,Maharashtra,2022,1,Peer-to-peer payments,411989717,1274889182430.209
2337,Maharashtra,2022,1,Recharge & bill payments,108896881,64507860103.55089
2338,Maharashtra,2022,1,Financial Services,583243,677612619.2786882
2339,Maharashtra,2022,1,Others,1758926,1084139453.7274752
2340,Maharashtra,2020,2,Peer-to-peer payments,74295930,239933338682.6934
2341,Maharashtra,2020,2,Recharge & bill payments,60856480,23112343247.416145
2342,Maharashtra,2020,2,Merchant payments,48965388,32859184582.219048
2343,Maharashtra,2020,2,Financial Services,206461,211733275.7829895
2344,Maharashtra,2020,2,Others,466502,242917371.3033281
2345,Maharashtra,2020,4,Merchant payments,189845640,103804638603.74611
2346,Maharashtra,2020,4,Peer-to-peer payments,151741840,485747881733.823
2347,Maharashtra,2020,4,Recharge & bill payments,64556682,31556917821.77767
2348,Maharashtra,2020,4,Financial Services,398409,418399992.5395771
2349,Maharashtra,2020,4,Others,1078433,627692680.4078207
2350,Maharashtra,2020,3,Peer-to-peer payments,108436214,351555554813.2122
2351,Maharashtra,2020,3,Merchant payments,100808237,60171102123.94888
2352,Maharashtra,2020,3,Recharge & bill payments,58082283,27915727882.59293
2353,Maharashtra,2020,3,Financial Services,325453,333669599.61883616
2354,Maharashtra,2020,3,Others,658737,331024593.0721529
2355,Maharashtra,2020,1,Merchant payments,100337738,35200130304.82776
2356,Maharashtra,2020,1,Peer-to-peer payments,87067410,262541205695.8384
2357,Maharashtra,2020,1,Recharge & bill payments,50199498,21603565070.425602
2358,Maharashtra,2020,1,Financial Services,123476,91363684.1276232
2359,Maharashtra,2020,1,Others,1215959,558931962.876125
2360,Maharashtra,2019,2,Peer-to-peer payments,42546317,130558153687.9542
2361,Maharashtra,2019,2,Recharge & bill payments,29395661,12197234771.434273
2362,Maharashtra,2019,2,Merchant payments,27854042,9728561726.767143
2363,Maharashtra,2019,2,Financial Services,182840,45291636.10507481
2364,Maharashtra,2019,2,Others,1170993,765228265.7976472
2365,Maharashtra,2019,4,Merchant payments,80127804,27209874138.487556
2366,Maharashtra,2019,4,Peer-to-peer payments,78795871,227268054757.21698
2367,Maharashtra,2019,4,Recharge & bill payments,40705998,17794666215.044445
2368,Maharashtra,2019,4,Financial Services,129755,49622863.824426055
2369,Maharashtra,2019,4,Others,1501192,672210824.9770112
2370,Maharashtra,2019,3,Peer-to-peer payments,57991699,165731686168.5575
2371,Maharashtra,2019,3,Merchant payments,54683738,17545729507.395977
2372,Maharashtra,2019,3,Recharge & bill payments,34309301,15471698543.739597
2373,Maharashtra,2019,3,Financial Services,231467,54108447.39407451
2374,Maharashtra,2019,3,Others,1519376,814284077.8637518
2375,Maharashtra,2019,1,Peer-to-peer payments,37360716,97373087988.08871
2376,Maharashtra,2019,1,Recharge & bill payments,24540041,8256500586.651282
2377,Maharashtra,2019,1,Merchant payments,12069119,5172594695.5318
2378,Maharashtra,2019,1,Financial Services,287569,49487746.20873056
2379,Maharashtra,2019,1,Others,821624,569019903.8604956
2380,Maharashtra,2018,2,Recharge & bill payments,12384216,3725800358.6814823
2381,Maharashtra,2018,2,Peer-to-peer payments,7772336,30782831245.6586
2382,Maharashtra,2018,2,Merchant payments,1306326,1226121649.4989598
2383,Maharashtra,2018,2,Financial Services,262875,85545909.43528841
2384,Maharashtra,2018,2,Others,559987,536758077.84638786
2385,Maharashtra,2018,4,Peer-to-peer payments,20824667,68974011019.10294
2386,Maharashtra,2018,4,Recharge & bill payments,18071025,5860865070.470685
2387,Maharashtra,2018,4,Merchant payments,6047705,3985195742.2480145
2388,Maharashtra,2018,4,Financial Services,325121,77345546.53012432
2389,Maharashtra,2018,4,Others,821705,621519669.4818641
2390,Maharashtra,2018,3,Recharge & bill payments,14371791,4547486090.186737
2391,Maharashtra,2018,3,Peer-to-peer payments,13470065,45466534003.980484
2392,Maharashtra,2018,3,Merchant payments,2797204,1702220875.4343855
2393,Maharashtra,2018,3,Financial Services,234598,52348968.006728604
2394,Maharashtra,2018,3,Others,664880,492227795.6386977
2395,Maharashtra,2018,1,Recharge & bill payments,9670237,2283567431.223535
2396,Maharashtra,2018,1,Peer-to-peer payments,5227770,18283896464.750908
2397,Maharashtra,2018,1,Merchant payments,616779,576964070.7366859
2398,Maharashtra,2018,1,Financial Services,235051,60997258.060299724
2399,Maharashtra,2018,1,Others,637197,506188032.9539564
2400,Assam,2023,2,Merchant payments,62403711,45515248236.0
2401,Assam,2023,2,Peer-to-peer payments,57852989,182809282981.0
2402,Assam,2023,2,Recharge & bill payments,17858409,6631355080.0
2403,Assam,2023,2,Financial Services,81172,84797972.0
2404,Assam,2023,2,Others,94672,70104514.0
2405,Assam,2023,4,Merchant payments,95438754,60513904505.0
2406,Assam,2023,4,Peer-to-peer payments,79797949,216875937740.0
2407,Assam,2023,4,Recharge & bill payments,18323202,8011077428.0
2408,Assam,2023,4,Financial Services,119386,142552746.0
2409,Assam,2023,4,Others,72866,60164512.0
2410,Assam,2023,3,Merchant payments,82126315,51533166362.0
2411,Assam,2023,3,Peer-to-peer payments,66737077,185030502675.0
2412,Assam,2023,3,Recharge & bill payments,18524152,7310558505.0
2413,Assam,2023,3,Financial Services,105975,118529318.0
2414,Assam,2023,3,Others,81832,65257542.0
2415,Assam,2023,1,Merchant payments,48987048,39416860194.0
2416,Assam,2023,1,Peer-to-peer payments,48461200,166509153749.0
2417,Assam,2023,1,Recharge & bill payments,16113464,6266406177.0
2418,Assam,2023,1,Financial Services,82270,86978703.0
2419,Assam,2023,1,Others,116656,74768264.0
2420,Assam,2021,2,Peer-to-peer payments,11668399,51521387890.61253
2421,Assam,2021,2,Recharge & bill payments,9058005,2657676415.2458973
2422,Assam,2021,2,Merchant payments,4562669,4914753140.040101
2423,Assam,2021,2,Financial Services,49671,46106001.498141706
2424,Assam,2021,2,Others,94161,52549929.267157935
2425,Assam,2021,4,Peer-to-peer payments,21393962,86801625126.53499
2426,Assam,2021,4,Merchant payments,12895755,13378765005.905182
2427,Assam,2021,4,Recharge & bill payments,11484376,3842004488.3733196
2428,Assam,2021,4,Financial Services,60724,65456475.826191336
2429,Assam,2021,4,Others,185544,97116796.57575196
2430,Assam,2021,3,Peer-to-peer payments,15617592,64131823895.235466
2431,Assam,2021,3,Recharge & bill payments,10284267,3248364164.1984267
2432,Assam,2021,3,Merchant payments,7431371,8208706348.034584
2433,Assam,2021,3,Financial Services,39479,43889820.495989755
2434,Assam,2021,3,Others,131732,67715045.34317216
2435,Assam,2021,1,Peer-to-peer payments,9449096,45476079487.10464
2436,Assam,2021,1,Recharge & bill payments,6494111,2103017761.546533
2437,Assam,2021,1,Merchant payments,3459132,3657261586.2001615
2438,Assam,2021,1,Financial Services,34049,41291047.3832124
2439,Assam,2021,1,Others,75672,48814663.88782827
2440,Assam,2022,2,Peer-to-peer payments,33879530,123829913105.31845
2441,Assam,2022,2,Merchant payments,28377534,24333260089.826862
2442,Assam,2022,2,Recharge & bill payments,13858113,4814695679.877083
2443,Assam,2022,2,Financial Services,50785,55549153.74320389
2444,Assam,2022,2,Others,168763,77624058.0178437
2445,Assam,2022,4,Peer-to-peer payments,44828832,150693397669.18314
2446,Assam,2022,4,Merchant payments,43605784,36033810141.574844
2447,Assam,2022,4,Recharge & bill payments,15344794,5773980885.270762
2448,Assam,2022,4,Financial Services,74414,75960367.91633397
2449,Assam,2022,4,Others,127443,76370123.60102956
2450,Assam,2022,3,Peer-to-peer payments,37000266,127264703851.96637
2451,Assam,2022,3,Merchant payments,34935460,28789992307.161205
2452,Assam,2022,3,Recharge & bill payments,13974568,5295136932.037907
2453,Assam,2022,3,Financial Services,65066,62882386.459812224
2454,Assam,2022,3,Others,138451,76363577.27323309
2455,Assam,2022,1,Peer-to-peer payments,27156085,108855352347.44865
2456,Assam,2022,1,Merchant payments,19011883,18833132506.022354
2457,Assam,2022,1,Recharge & bill payments,12474674,4424035840.366192
2458,Assam,2022,1,Financial Services,68432,73257991.39188361
2459,Assam,2022,1,Others,178812,94659207.47378007
2460,Assam,2020,2,Recharge & bill payments,6045321,1612522828.7163475
2461,Assam,2020,2,Peer-to-peer payments,3648386,17358374071.26616
2462,Assam,2020,2,Merchant payments,742400,749018053.2400584
2463,Assam,2020,2,Financial Services,19814,18130004.687672265
2464,Assam,2020,2,Others,49278,28255168.009208795
2465,Assam,2020,4,Peer-to-peer payments,7538478,36013292450.814384
2466,Assam,2020,4,Recharge & bill payments,5383505,1662189124.4177454
2467,Assam,2020,4,Merchant payments,2392184,2466913305.59039
2468,Assam,2020,4,Financial Services,29764,32314809.975261033
2469,Assam,2020,4,Others,79523,51901628.46643049
2470,Assam,2020,3,Peer-to-peer payments,5637893,26646565777.43919
2471,Assam,2020,3,Recharge & bill payments,5292154,1627282415.9451878
2472,Assam,2020,3,Merchant payments,1383230,1492484153.3873158
2473,Assam,2020,3,Financial Services,24954,28452966.026372254
2474,Assam,2020,3,Others,59480,36605946.74600269
2475,Assam,2020,1,Peer-to-peer payments,4058740,18977446151.768826
2476,Assam,2020,1,Recharge & bill payments,3897975,971722606.1579468
2477,Assam,2020,1,Merchant payments,792646,675423852.9512749
2478,Assam,2020,1,Financial Services,10173,7054325.507515656
2479,Assam,2020,1,Others,49326,36781411.34368035
2480,Assam,2019,2,Recharge & bill payments,2512932,539315772.8606573
2481,Assam,2019,2,Peer-to-peer payments,2293770,10035232820.852964
2482,Assam,2019,2,Merchant payments,573646,326844709.5879724
2483,Assam,2019,2,Financial Services,13654,4037222.414240564
2484,Assam,2019,2,Others,60927,49538663.41037582
2485,Assam,2019,4,Peer-to-peer payments,3222143,14083346879.361855
2486,Assam,2019,4,Recharge & bill payments,2937800,704118873.972094
2487,Assam,2019,4,Merchant payments,544053,456318130.082201
2488,Assam,2019,4,Financial Services,9621,3492255.0860687294
2489,Assam,2019,4,Others,46893,34707757.009855896
2490,Assam,2019,3,Peer-to-peer payments,2713539,11835800855.176552
2491,Assam,2019,3,Recharge & bill payments,2645302,639885372.7480905
2492,Assam,2019,3,Merchant payments,513728,421380275.4207429
2493,Assam,2019,3,Financial Services,8606,6403456.344768786
2494,Assam,2019,3,Others,61396,46973660.73634353
2495,Assam,2019,1,Recharge & bill payments,1993220,400281677.94382846
2496,Assam,2019,1,Peer-to-peer payments,1976310,7291433300.700247
2497,Assam,2019,1,Merchant payments,494871,266644645.74929428
2498,Assam,2019,1,Financial Services,20162,4612454.1127945455
2499,Assam,2019,1,Others,48442,39127457.944687635
2500,Assam,2018,2,Recharge & bill payments,984160,174427478.21340805
2501,Assam,2018,2,Peer-to-peer payments,530781,2064314053.1339972
2502,Assam,2018,2,Merchant payments,79307,73366344.80739225
2503,Assam,2018,2,Financial Services,22773,7051504.657611102
2504,Assam,2018,2,Others,46852,31425754.725386057
2505,Assam,2018,4,Recharge & bill payments,1703488,317661277.3470997
2506,Assam,2018,4,Peer-to-peer payments,1279089,5284776455.070784
2507,Assam,2018,4,Merchant payments,667293,240563395.2777939
2508,Assam,2018,4,Financial Services,28035,6331912.52655252
2509,Assam,2018,4,Others,56267,38689818.79087821
2510,Assam,2018,3,Recharge & bill payments,1275136,254569069.32411742
2511,Assam,2018,3,Peer-to-peer payments,843571,3424136709.5088205
2512,Assam,2018,3,Merchant payments,159532,96783839.37466942
2513,Assam,2018,3,Financial Services,22677,4741123.821880115
2514,Assam,2018,3,Others,50935,30904247.884785894
2515,Assam,2018,1,Recharge & bill payments,632092,93491181.14056379
2516,Assam,2018,1,Peer-to-peer payments,318025,993525195.9818655
2517,Assam,2018,1,Merchant payments,40482,34501622.89266755
2518,Assam,2018,1,Financial Services,18172,4936862.200688562
2519,Assam,2018,1,Others,48110,31349593.99668264
2520,Telangana,2023,2,Merchant payments,977182965,429169888297.0
2521,Telangana,2023,2,Peer-to-peer payments,593322476,2155918289810.0
2522,Telangana,2023,2,Recharge & bill payments,94107914,112036624317.0
2523,Telangana,2023,2,Financial Services,354045,517795343.0
2524,Telangana,2023,2,Others,463571,507337241.0
2525,Telangana,2023,4,Merchant payments,1225132365,532737433404.0
2526,Telangana,2023,4,Peer-to-peer payments,695789540,2453419152855.0
2527,Telangana,2023,4,Recharge & bill payments,99012602,129036561862.0
2528,Telangana,2023,4,Financial Services,483067,734596496.0
2529,Telangana,2023,4,Others,404604,489730148.0
2530,Telangana,2023,3,Merchant payments,1128208049,480552979790.0
2531,Telangana,2023,3,Peer-to-peer payments,647331506,2272184853961.0
2532,Telangana,2023,3,Recharge & bill payments,98661838,116319676778.0
2533,Telangana,2023,3,Financial Services,420147,666845736.0
2534,Telangana,2023,3,Others,424384,478544808.0
2535,Telangana,2023,1,Merchant payments,830385203,369961744486.0
2536,Telangana,2023,1,Peer-to-peer payments,522865792,1898813645344.0
2537,Telangana,2023,1,Recharge & bill payments,86187673,102787343319.0
2538,Telangana,2023,1,Financial Services,326874,458821191.0
2539,Telangana,2023,1,Others,565916,560179944.0
2540,Telangana,2021,2,Peer-to-peer payments,230861833,872151973637.885
2541,Telangana,2021,2,Merchant payments,205232899,123207789311.2962
2542,Telangana,2021,2,Recharge & bill payments,58637866,31877277168.343227
2543,Telangana,2021,2,Financial Services,278546,300569264.1443888
2544,Telangana,2021,2,Others,856400,420723415.91505665
2545,Telangana,2021,4,Merchant payments,376584215,212974766412.01556
2546,Telangana,2021,4,Peer-to-peer payments,331774591,1204991223519.016
2547,Telangana,2021,4,Recharge & bill payments,66477036,44760398983.30789
2548,Telangana,2021,4,Financial Services,298871,392141743.6705663
2549,Telangana,2021,4,Others,855060,639658842.8998816
2550,Telangana,2021,3,Merchant payments,286735350,159227310549.39368
2551,Telangana,2021,3,Peer-to-peer payments,271436926,981754679241.0405
2552,Telangana,2021,3,Recharge & bill payments,62744121,36434881136.01624
2553,Telangana,2021,3,Financial Services,235519,329138539.4612142
2554,Telangana,2021,3,Others,1734852,543116826.3422191
2555,Telangana,2021,1,Merchant payments,185230619,95927278280.53006
2556,Telangana,2021,1,Peer-to-peer payments,179738195,676276353116.8419
2557,Telangana,2021,1,Recharge & bill payments,46371555,26447601338.53346
2558,Telangana,2021,1,Financial Services,262473,320153410.17969453
2559,Telangana,2021,1,Others,969268,387877900.5044867
2560,Telangana,2022,2,Merchant payments,565370506,307468406704.909
2561,Telangana,2022,2,Peer-to-peer payments,422056582,1580014085694.835
2562,Telangana,2022,2,Recharge & bill payments,75099130,63136761649.3931
2563,Telangana,2022,2,Financial Services,245023,324857780.5553103
2564,Telangana,2022,2,Others,611316,470432687.3850265
2565,Telangana,2022,4,Merchant payments,1002521735,491556008133.53546
2566,Telangana,2022,4,Peer-to-peer payments,694612831,2393380395296.8516
2567,Telangana,2022,4,Recharge & bill payments,121188131,92136759501.42021
2568,Telangana,2022,4,Financial Services,401838,498719426.0054372
2569,Telangana,2022,4,Others,782297,680680558.3343163
2570,Telangana,2022,3,Merchant payments,880414292,447150646953.73706
2571,Telangana,2022,3,Peer-to-peer payments,626830752,2170173323588.53
2572,Telangana,2022,3,Recharge & bill payments,119779835,87937210666.27194
2573,Telangana,2022,3,Financial Services,340458,442783619.09123904
2574,Telangana,2022,3,Others,800064,621900924.4423015
2575,Telangana,2022,1,Merchant payments,449186799,243841863780.6793
2576,Telangana,2022,1,Peer-to-peer payments,368048408,1375289566667.7056
2577,Telangana,2022,1,Recharge & bill payments,66352138,50470450179.88254
2578,Telangana,2022,1,Financial Services,284035,394283511.9410973
2579,Telangana,2022,1,Others,2582005,642005688.7661512
2580,Telangana,2020,2,Peer-to-peer payments,76683293,279478553909.7438
2581,Telangana,2020,2,Merchant payments,44181999,26712043204.891262
2582,Telangana,2020,2,Recharge & bill payments,30885875,15106945863.857046
2583,Telangana,2020,2,Financial Services,116776,134169906.74750492
2584,Telangana,2020,2,Others,187200,100126467.191328
2585,Telangana,2020,4,Peer-to-peer payments,160607487,591976601278.5154
2586,Telangana,2020,4,Merchant payments,143897953,81725950703.21272
2587,Telangana,2020,4,Recharge & bill payments,38174710,22006183348.80398
2588,Telangana,2020,4,Financial Services,230134,275357720.01805824
2589,Telangana,2020,4,Others,733503,366346176.40682477
2590,Telangana,2020,3,Peer-to-peer payments,116668399,437459188905.0534
2591,Telangana,2020,3,Merchant payments,86836471,49743225885.179474
2592,Telangana,2020,3,Recharge & bill payments,32352860,18378477087.576897
2593,Telangana,2020,3,Financial Services,195857,223377023.50525153
2594,Telangana,2020,3,Others,318539,156875854.55487928
2595,Telangana,2020,1,Peer-to-peer payments,95668911,327641798044.80554
2596,Telangana,2020,1,Merchant payments,76818285,31076431477.91269
2597,Telangana,2020,1,Recharge & bill payments,26324268,12324266104.564993
2598,Telangana,2020,1,Financial Services,88184,59500639.38684589
2599,Telangana,2020,1,Others,509877,241784101.54604858
2600,Telangana,2019,2,Peer-to-peer payments,46741594,141095702899.16147
2601,Telangana,2019,2,Merchant payments,25682382,8442740781.469844
2602,Telangana,2019,2,Recharge & bill payments,16225017,5603477828.5489645
2603,Telangana,2019,2,Financial Services,252173,43627344.86329399
2604,Telangana,2019,2,Others,709213,490894328.3915366
2605,Telangana,2019,4,Peer-to-peer payments,82587060,249346680995.99316
2606,Telangana,2019,4,Merchant payments,59347809,21510626607.08445
2607,Telangana,2019,4,Recharge & bill payments,20797056,9561315124.602655
2608,Telangana,2019,4,Financial Services,137291,33453857.404595934
2609,Telangana,2019,4,Others,703042,294688962.659046
2610,Telangana,2019,3,Peer-to-peer payments,59981113,180342868388.36203
2611,Telangana,2019,3,Merchant payments,44035953,14308557740.55424
2612,Telangana,2019,3,Recharge & bill payments,16437222,6793699069.387364
2613,Telangana,2019,3,Financial Services,183163,39617186.74048498
2614,Telangana,2019,3,Others,857925,445278745.3818412
2615,Telangana,2019,1,Peer-to-peer payments,40488967,87361237975.49301
2616,Telangana,2019,1,Merchant payments,12341901,4144368545.535969
2617,Telangana,2019,1,Recharge & bill payments,11525394,3619117615.485172
